source,050010,264 bay state road,Academy of federal penitentiary service of russia,Adam mickiewicz university in poznań,Afghanistan,Aga-khan foundation in kyrgyzstan,Agentia pentru stiinta si memorie militara,Agric. and fish,Al-farabi kazakh national university,Albania,Albert-ludwigs-universität freiburg,Algeria,Allameh tabatabaei university,Almaty,American university of central asia,And a member of the board of trustees at the foreign policy research institute,Architectural studio,Argentina,Armenia,Associate member of sage (umr cnrs 7363),Austin,Australia,Austria,Azad islamic university,Azad university,Azerbaijan,Azerbaycan avrasya araştirmalari merkezi başkani,Bangladesh,Belarus,Belgium,Ben-gurion university of the negev,Berlin's humboldt university,Berliner kolleg fur vergleichende geschichte europas,Bi,Bioquímica clínica,Bosnia and herzegovina,Boston college,Boston university,Brazil,Brunei darussalam,Buddhist and tibetan studies,Buffalo state college,Bulevar revolucije 73,Bulgaria,C/o diogenes,Ca 93403-8106,Cameroon,Canada,Canada (fax: +1 613 788 4064),Case western reserve university,Caspian university,Castalia strategic advisors,Center for advanced holocaust studies,Center for the history of literature,Centre for european migration and ethnic studies (cemes),Chatham house,Chile,China,Chinese academy of social sciences,Cnrs paris-berlin,Collaborated in the research,Collabore á l'emission le dessous des cartes,College of art and design,College of letters and science,College of ndu,Colombia,Columbia university,Communication studies program at concordia university,Costa rica,Croatia,Cuba,Cyprus,Czech republic,Daffodil international university,Denmark,Departament de filologia anglesa i alemanya,Department for the humanities,Department of anthropology,Department of constitutional and municipal law of kutafin moscow state law university (msla),Department of economic and social geography of russia,Department of meimo,Department of official publications and normative documents,Department of sociology,Dept. for international development,Des minorités (gdm),Directeur du centre,Durham university,Délégation aux affaires stratégiques,Ecuador,Egypt,Ehess,Emory university,Empirica research and consultancy institute,En mission en lettonie,Eritrea,Estonia,Estonian chamber of commerce and industry,Ethiopia,Eurasia department,European centre of space law,European centre of space law and the french society of air and space law,Faculty of humanities,Faculty of polish philology,Faculty of social sciences,Financial institutes of kfu,Finland,Florida intl. university foundation,France,Freie universität berlin,French polynesia,Friedrich-schiller-univ. jena,Gambia,Geographisches institut der universität innsbruck,Georgetown university,Georgia,German multinational company,Germany,Greece,Gustave eiffel (université paris xii),Hamburger institute für sozialforschung,Hankuk university of foreign studies,Harvard university,Head of the press service at the institute of social and philosophical sciences and mass communications of kazan (volga region) federal university,Hebrew university of jerusalem,History and theory of culture,Hong kong,Humboldt university,Hungary,Høgskolen i lillehammer,Ibm,Iceland,Ii. rákóczi ferenc kárpátaljai magyar főiskola,Inalco,Independent researcher,Independent scholar affiliated with yad vashem,India,Indonesia,Institut de recherche pour le développement (ird),Institut für ge-schichtswissenschaften & europäische ethnologie,Institut für slawistik und hungarologie,Institut für sozialforschune im arbeitsbereich theorie und geschichte der gewalt,Institute of cultural heritage,Institute of political sciences at ilia state university,Institute of world history ras,International and energy studies,International centre for the history and sociology of world war ii and its consequences,International economic law,International eurasian movement,International law association,International union against tuberculosis and lung disease (iuatld),Intervenant en économie à l'essca,Iran,Iraq,Ireland,Iris,Islamic azad university,Ispru,Israel,Isu,Italy,Jadara university,Japan,Jordan,Jsc financial academy,Justus liebig university giessen,Kazakhstan,Kazakhstan astana university miras kazakhstan kazakh national pedagogical university named after abai kazakhstan,Kazan,Kazan (volga region) federal university,Kazan federal university,Kellogg college,Kenya,King's college london,Komazawa university,Kuwait,Kyiv national university of trade and economics,Kyrgyzstan,L.n. gumilyov eurasian national university,La trobe university,Laboratoire de recherche historique rhône-alpes (larhra),Laboratoire de sociologie quantitative (crest-insee),Latvia,Leah greenspan advertising and marketing ltd,Lebanon,Liberia,Lithuania,London school of economics,Los angeles,Ludwig-maximilians university munich,Luxembourg,Ma 01063,Macao,Madagascar,Malaysia,Malta,Mariupol state university,Massachusetts institute of technology,Metropolitan state college of denver,Mexico,Meyers-jdc-brookdale jerusalem,Ministry of foreign affairs,Moldova,Monaco,Mongolia,Montenegro,Morocco,Moscow,Moscow state institute of international relations (mgimo university),Mozambique,Murmansk advanced teachers' college,Museum and documentation center ebreji latvij,Myanmar,National archives and records administration,National institute of water and atmospheric research (niwa,National research university - higher school of economics,National research university higher school of economics,National university lviv polytechnic,National university odessa law academy,National university of singapore,Naval postgraduate school,Nazarbayev university,Netherlands,Netherlands institute for war documentation,New york city,New zealand,Nigeria,North macedonia,Norway,Oman,Osi public health program,Oxford brookes university,Oxford university,P. i. tchaikovsky moscow state conservatoire,Pacific state university,Pakistan,Palestine,Pamukkale un. fef cagdas turk lehceleri ve edebiyatlari bolumu,Paris,Peru,Philippines,Poland,Polish academy of sciences,Portugal,Pro moldova association of historians and political scientists,Promotion/protection of human rights,Qatar,Queen's university,Rand drug policy research center,Ras,Republic of karachai-cherkessia,Research institute of the evangelical lutheran church of finland,Romania,Russian academy of sciences,Russian federation,Russian language teaching methodology institute of philology of moscow state pedagogical university,Saint petersburg state university,San diego state university,Saudi arabia,School of architecture,School of arts &amp,School of humanities and social sciences,School of law,School of modern languages,Science politique a l'inalco,Senegal,Serbia,Sh. yessenov caspian state university of technologies and engineering,Shahid bahonar university of kerman,She is a fellow at the european foundation for democracy. she earned her ph.d. at george mason university,Siece,Sierra leone,Singapore,Slovakia,Slovenia,Slupsku-instytut filologii akademii pomorskiej w slupsku,Soas,Somalia,South africa,South china normal university,South korea,Southeast missouri state university,Spain,Spbu,Sri lanka,St. david's university college,Staatliche technische universität irkutsk,Stanford university,State classical academy,State university,Swaziland,Sweden,Switzerland,Syrian arab republic,Taiwan,Tajikistan,Tallinn university,Tanzania,Taraz innovative humanitarian university,Tarih anabilim dali,Tartu u7die,Tatar state humanitarian and pedagogical university,Tate gallery of modern art,Technical university of berlin,Technische universität münchen,Telewizyjna i teatralna im. leona schillera w łodzi,Texas a and m university,Texas aandm university-corpus christi,Thailand,The birsk branch of the bashkir state university,The economic policy and research center dubai economic council,The george washington university,The ministry of foreign affairs of the russian federation,The new school for social research,The “bath house readings”,Transylvania university,Trinidad and tobago,Tu chemnitz,Tunisia,Turkey,Turkmenistan,Tuvalu,U.s. department of justice,U.s. naval academy,Ucm/instituto de filosofía csic,Uit: the arctic university of norway,Uk,Ukraine,Umr 7220,United arab emirates,United kingdom,United states,United states holocaust memorial museum,Universidad de sevilla,Universiteit utrecht,University at albany state university of new york,University college london,University of arizona,University of basel,University of birmingham,University of bologna,University of bristol,University of calabria,University of central asia,University of delaware,University of florida,University of groningen,University of guilan,University of haifa,University of helsinki,University of islamic sciences,University of kansas,University of latvia,University of leeds,University of london,University of manchester,University of melbourne,University of miami school of architecture,University of michigan,University of minnesota,University of nantes,University of north texas,University of otago,University of pisa,University of pittsburgh,University of rome iii,University of southampton,University of southern california,University of tarbiat modares,University of tehran,University of tennessee,University of toronto,University of tulsa,University of turin,University of tübingen,University of wales swansea,University of washington,University of waterloo,University of wisconsin-madison,University of wolverhampton,University of wyoming,Université des antilles et de la guyane,Université robert schuman,Univerzita konštantína filozofa v nitre filozofická fakulta,Uniwersytet europejski viadrina we frankfurcie n. odra&cedil,Uniwersytet jagielloński w krakowie,Uniwersytet kazimierza wielkiego,Uniwersytet przyrodniczo-humanistyczny w siedlcach,Uppsala university,Uruguay,Us department of state,Uzbekistan,Uzhhorod national university,V.i. vernadsky crimean federal university,Venezuela,Victoria university,Vidal sassoon international center for the study of antisemitism,Viet nam,Villanova university,Vologda institute of law and economics of federal penitentiary service of russia,Vytautas magnus university,Warsaw school for social psychology,World bank,World trade institute,Yale university,York university,Zambia,empty,États-unis d'amérique,Πανεπιστήμιο διεθνών σχέσεων
King's college london,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,4.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,1.0,,,3.0,,2.0,,,,,,,,,9.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,4.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,18.0,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,34.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,
Komazawa university,,,,,,,,,,1.0,,,,,,,,1.0,2.0,,,26.0,11.0,,,4.0,,,,6.0,,,,,,1.0,,,3.0,,,,,,,,,24.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,7.0,,6.0,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,15.0,,4.0,,,,,,,3.0,,36.0,5.0,,,,,,,,,,6.0,,,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,1.0,7.0,,,,23.0,,11.0,,3.0,,,,14.0,,,,,,1.0,,,1.0,,1.0,,,,,8.0,,1.0,,7.0,,,,1.0,,,,4.0,2.0,,,,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,11.0,,,1.0,1.0,,11.0,,,,,,,2.0,,,,,,14.0,,2.0,,,,,,,,,3.0,,40.0,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,5.0,,4.0,,1.0,,,,,,,,,26.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,4.0,,1.0,141.0,219.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,,
Kuwait,,,,,,2.0,,,,3.0,,1.0,,,1.0,,,8.0,23.0,,,129.0,51.0,,,41.0,,9.0,6.0,45.0,,,,,,2.0,,,11.0,,1.0,,,8.0,,,,163.0,3.0,,,,,,,,3.0,72.0,1.0,1.0,,,,,1.0,4.0,,,2.0,1.0,,1.0,75.0,,49.0,,,1.0,,,,,1.0,1.0,,,1.0,,1.0,2.0,,,2.0,,,135.0,,,,,,,,,,111.0,,76.0,,,1.0,,,1.0,35.0,,373.0,23.0,,,,1.0,,,,12.0,,49.0,,,2.0,,,1.0,,40.0,,,,1.0,,,1.0,,,,,,,,,7.0,,32.0,,,1.0,135.0,,94.0,,51.0,1.0,,,101.0,,,,,,1.0,,1.0,,,21.0,,,,,43.0,,4.0,,108.0,,1.0,1.0,7.0,,1.0,3.0,11.0,4.0,,,,3.0,,,14.0,,10.0,,1.0,,,,,,1.0,,,,,,,,,,100.0,,,14.0,2.0,,59.0,,1.0,,,,,24.0,,,,,,82.0,,5.0,,,1.0,,,,,,24.0,,589.0,,,,2.0,,,,,,,,6.0,,,1.0,,,9.0,6.0,7.0,,,,20.0,,18.0,,25.0,,1.0,,,,,,,140.0,56.0,1.0,2.0,5.0,,,,,,,,,,,,,,,,,,4.0,,,2.0,,,48.0,1.0,,,,,1.0,,87.0,1.0,6.0,915.0,1796.0,,,,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,16.0,,,,,,7.0,,,,,1.0,,,,,1025.0,,
Kyiv national university of trade and economics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,4.0,,
Kyrgyzstan,,,,2.0,25.0,8.0,,,18.0,15.0,,10.0,,,38.0,,,67.0,354.0,,2.0,2064.0,793.0,,1.0,404.0,,61.0,151.0,614.0,4.0,5.0,5.0,4.0,,13.0,3.0,,150.0,,4.0,4.0,,86.0,,,13.0,2532.0,25.0,,,3.0,,1.0,8.0,2.0,49.0,1713.0,11.0,13.0,,,11.0,1.0,30.0,24.0,8.0,1.0,2.0,39.0,22.0,70.0,1102.0,,460.0,,,9.0,,2.0,2.0,,8.0,2.0,2.0,,9.0,,16.0,43.0,1.0,,8.0,,,1451.0,1.0,8.0,18.0,,,,3.0,1.0,,1611.0,1.0,1583.0,10.0,1.0,,4.0,6.0,3.0,691.0,13.0,6341.0,253.0,,,2.0,4.0,,8.0,,312.0,22.0,631.0,,,21.0,,8.0,19.0,,716.0,52.0,5.0,,4.0,3.0,,10.0,,1.0,20.0,,,5.0,,2.0,170.0,35.0,510.0,2.0,3.0,,1798.0,1.0,1339.0,,805.0,7.0,,,3871.0,,1.0,,1.0,,5.0,,1.0,21.0,,463.0,,2.0,8.0,,464.0,,18.0,,1050.0,,1.0,13.0,37.0,2.0,23.0,36.0,162.0,20.0,,,1.0,93.0,,,105.0,16.0,118.0,1.0,21.0,4.0,,6.0,,,,,10.0,,3.0,,,,3.0,3.0,1658.0,10.0,,219.0,53.0,2.0,971.0,2.0,3.0,,2.0,,,225.0,6.0,,,1.0,30.0,1097.0,3.0,169.0,1.0,,40.0,2.0,13.0,,8.0,5.0,339.0,,11005.0,1.0,,,28.0,11.0,3.0,18.0,,9.0,,6.0,44.0,,,2.0,,,213.0,150.0,110.0,,9.0,3.0,173.0,,278.0,,386.0,,2.0,1.0,,,,,1.0,2058.0,1200.0,,66.0,119.0,2.0,13.0,,,,1.0,,2.0,,,,1.0,22.0,,,2.0,,32.0,,3.0,16.0,,29.0,809.0,24.0,,,13.0,2.0,5.0,,1463.0,9.0,112.0,12797.0,24559.0,,,1.0,,,1.0,,5.0,6.0,5.0,1.0,7.0,1.0,3.0,4.0,,,,1.0,3.0,,,6.0,2.0,6.0,1.0,,16.0,1.0,10.0,1.0,1.0,46.0,,5.0,1.0,1.0,,,2.0,2.0,1.0,2.0,1.0,11.0,5.0,3.0,2.0,1.0,,,3.0,2.0,,2.0,,16.0,,3.0,418.0,,1.0,,,,82.0,,,4.0,2.0,14.0,1.0,1.0,1.0,,14496.0,5.0,2.0
L.n. gumilyov eurasian national university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La trobe university,,,,,,,,,,,,,,,,,,1.0,2.0,,,19.0,9.0,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,26.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,3.0,1.0,3.0,,4.0,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,18.0,1.0,3.0,,,,,,,4.0,,40.0,1.0,,,,,,,,4.0,,4.0,,,1.0,,,,,8.0,,,,,,,,,,,,,,,,,,2.0,,,,12.0,,9.0,,1.0,,,,7.0,,,,,,,,,,,2.0,,,1.0,,9.0,,,,1.0,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,9.0,,,,,,5.0,,,,,,,3.0,,,,1.0,1.0,5.0,,,,,,,,,,,4.0,,65.0,,,,,,,,,,,,1.0,,,,,,2.0,,1.0,,,,,,1.0,,4.0,,,,,,,,,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,1.0,102.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,,
Laboratoire de recherche historique rhône-alpes (larhra),,,,,,,,,,,,,,,,,,5.0,9.0,,,62.0,24.0,,,3.0,,1.0,3.0,9.0,,,1.0,,,,,,8.0,,1.0,,,6.0,,,,99.0,1.0,1.0,,,,,,,2.0,36.0,,1.0,,,,1.0,,3.0,1.0,,,2.0,,1.0,27.0,,13.0,,,1.0,,,,,,,,,,,1.0,,,,,,,57.0,,,,,,,1.0,1.0,,68.0,1.0,99.0,1.0,1.0,,,,,16.0,,198.0,9.0,,,,1.0,,1.0,,7.0,,16.0,,,2.0,,,1.0,,7.0,,,,,,,,,,1.0,,,,,,3.0,1.0,19.0,,,,99.0,,63.0,,24.0,,,,58.0,,1.0,,,,,,,,,8.0,,1.0,,,27.0,,1.0,,44.0,,,,2.0,,,,1.0,,,,,3.0,,,7.0,,1.0,,,,,,,,,,,,1.0,,,,,,53.0,1.0,,8.0,,,29.0,,,,,,,2.0,,,,,,44.0,1.0,1.0,,,1.0,,,,,,10.0,,532.0,,,,,,1.0,,,1.0,,,3.0,,,,1.0,,7.0,3.0,4.0,,,,6.0,,9.0,,17.0,,,,,,,,,58.0,29.0,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,18.0,,,,,,,,67.0,1.0,2.0,443.0,883.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,614.0,1.0,
Laboratoire de sociologie quantitative (crest-insee),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
Latvia,,,,11.0,11.0,2.0,,,6.0,37.0,,6.0,,,8.0,1.0,1.0,132.0,508.0,,,3688.0,1387.0,,2.0,625.0,,24.0,256.0,1104.0,2.0,7.0,17.0,4.0,,25.0,3.0,,297.0,,13.0,7.0,,199.0,,,30.0,4921.0,50.0,1.0,,,,7.0,9.0,5.0,112.0,2478.0,25.0,19.0,,2.0,18.0,11.0,53.0,91.0,13.0,2.0,7.0,186.0,47.0,78.0,1898.0,,900.0,,8.0,14.0,,4.0,4.0,,9.0,9.0,4.0,3.0,17.0,,27.0,45.0,,,2.0,7.0,,7289.0,,2.0,13.0,,1.0,1.0,19.0,9.0,,4123.0,6.0,2633.0,10.0,4.0,6.0,,17.0,11.0,1157.0,,10228.0,492.0,,2.0,3.0,32.0,5.0,17.0,7.0,606.0,6.0,1351.0,,,66.0,,26.0,9.0,1.0,856.0,47.0,8.0,5.0,14.0,9.0,,16.0,,1.0,40.0,,,,,,236.0,38.0,895.0,,3.0,1.0,4753.0,3.0,2513.0,,1071.0,15.0,4.0,,4041.0,1.0,21.0,5.0,6.0,3.0,5.0,,8.0,43.0,,464.0,,9.0,27.0,,2448.0,4.0,23.0,,3835.0,2.0,1.0,15.0,102.0,3.0,31.0,27.0,232.0,24.0,,4.0,,142.0,,,246.0,30.0,130.0,4.0,4.0,5.0,,,2.0,10.0,,1.0,22.0,,5.0,,,,2.0,8.0,2820.0,11.0,3.0,485.0,76.0,8.0,1657.0,4.0,1.0,6.0,19.0,,,207.0,23.0,,,6.0,28.0,2444.0,4.0,254.0,,,50.0,5.0,,,8.0,2.0,700.0,,22413.0,3.0,,7.0,36.0,18.0,35.0,13.0,,35.0,,15.0,193.0,,,6.0,1.0,,305.0,360.0,253.0,,10.0,10.0,434.0,,489.0,5.0,921.0,,5.0,13.0,,3.0,,,,3617.0,1393.0,,103.0,79.0,19.0,18.0,,,,3.0,1.0,6.0,,2.0,,10.0,12.0,5.0,3.0,3.0,,42.0,5.0,18.0,23.0,,61.0,970.0,13.0,,,,,19.0,4.0,3016.0,25.0,136.0,24764.0,44325.0,6.0,3.0,,10.0,,6.0,,8.0,6.0,20.0,2.0,5.0,3.0,1.0,8.0,,7.0,2.0,5.0,15.0,17.0,,28.0,3.0,18.0,2.0,,10.0,2.0,10.0,1.0,2.0,38.0,,16.0,,2.0,,,8.0,6.0,5.0,9.0,,43.0,5.0,5.0,13.0,1.0,1.0,,12.0,4.0,12.0,2.0,1.0,33.0,,16.0,194.0,,2.0,1.0,1.0,4.0,167.0,3.0,,10.0,4.0,15.0,,5.0,2.0,1.0,29114.0,11.0,
Leah greenspan advertising and marketing ltd,,,,,,,,,,,,,,,,,,1.0,,,,17.0,3.0,,,,,,11.0,1.0,,,,,,,,,2.0,,,,,,,,,21.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,4.0,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,12.0,,4.0,,,,,,,4.0,,51.0,,,,,,,1.0,,2.0,,3.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,2.0,,4.0,,,,227.0,,12.0,,3.0,,,,4.0,,,,,,,,,,,,,,,,4.0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,4.0,,,4.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,,4.0,,,,,,,,,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,9.0,,,44.0,112.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,,
Lebanon,,,,,2.0,,,,,2.0,,,,,,,,8.0,34.0,,,165.0,45.0,,,25.0,,1.0,10.0,40.0,,1.0,1.0,1.0,,2.0,,,21.0,,,,,13.0,,,,241.0,1.0,,,,,,1.0,1.0,3.0,60.0,1.0,1.0,,,,,,6.0,,,,6.0,1.0,7.0,67.0,,32.0,,,,,,,,,,1.0,,,,,4.0,,,,,,119.0,,2.0,,,,,,,,114.0,,106.0,,,,,1.0,1.0,45.0,1.0,368.0,36.0,,,,1.0,,1.0,,18.0,,42.0,,,3.0,,,2.0,,76.0,2.0,,,,,,,,,1.0,,,,,,29.0,3.0,40.0,,,1.0,141.0,,143.0,,57.0,2.0,,,139.0,1.0,,,,,,,1.0,4.0,,18.0,,,1.0,,23.0,,,,79.0,,,2.0,3.0,,,,16.0,2.0,,,,5.0,,1.0,6.0,,4.0,,1.0,,,,1.0,,,,,,,,,,,1.0,114.0,,,12.0,5.0,,63.0,,,1.0,,,,17.0,1.0,,,,2.0,96.0,1.0,10.0,,,3.0,,1.0,,1.0,1.0,22.0,,847.0,,,,2.0,,1.0,,,3.0,,1.0,9.0,,,1.0,,,12.0,10.0,11.0,,,1.0,22.0,,24.0,,36.0,,1.0,,,1.0,,,,127.0,60.0,,4.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,87.0,1.0,2.0,,1.0,,,,107.0,,8.0,1071.0,2074.0,,,,,,,,1.0,1.0,,,,1.0,,2.0,,,,1.0,,,,2.0,1.0,1.0,,,2.0,,,,,1.0,,1.0,1.0,,,,2.0,1.0,2.0,,,1.0,,,1.0,,,,1.0,1.0,,,,2.0,,1.0,5.0,,,,,,2.0,,,,,1.0,,,,,1331.0,,
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,
